8524,romance
1153,comedy
1561,action
5141,drama
610,drama
832,drama
4686,comedy
2848,western
8005,adventure
3783,western
1084,drama
3400,romance
2401,comedy
6570,comedy
9523,drama
499,drama
4933,comedy
9719,drama
1756,drama
7080,drama
115,action
3571,action
35,comedy
9533,drama
6650,horror
7335,drama
7788,drama
7488,drama
7697,adventure
7395,romance
8021,action
5151,comedy
2755,drama
5886,romance
4587,crime
561,comedy
9312,crime
8625,drama
4764,drama
3003,drama
933,horror
7524,drama
122,drama
10040,action
7250,thriller
10411,action
2666,western
2315,drama
1163,western
3433,comedy
8315,drama
9510,comedy
931,action
9469,drama
8899,crime
2529,drama
8024,comedy
5234,action
2983,comedy
185,drama
6703,comedy
4935,thriller
7225,thriller
10406,horror
4970,crime
2673,drama
9282,horror
259,comedy
3403,drama
2900,action
229,comedy
1818,thriller
6532,comedy
5051,thriller
5421,drama
5395,drama
8751,drama
5697,horror
3020,drama
6268,drama
4500,horror
3488,action
6921,romance
354,drama
1040,crime
1823,drama
6421,comedy
3646,horror
2098,comedy
1959,drama
8914,drama
8514,drama
9727,drama
8539,comedy
8898,horror
1166,comedy
370,adventure
8103,horror
5206,action
5332,adventure
5280,drama
8638,comedy
6571,drama
9687,adventure
9980,drama
3985,drama
9993,drama
505,comedy
8862,adventure
2538,drama
10443,drama
7797,comedy
7220,drama
7564,crime
1099,adventure
9359,drama
7075,drama
3512,western
3609,comedy
2854,adventure
8087,western
8712,crime
3040,drama
10355,romance
927,drama
5694,comedy
1777,comedy
9581,drama
6407,drama
5335,drama
1868,comedy
1781,drama
4323,drama
10680,drama
6962,comedy
8190,action
1301,drama
3099,horror
7140,drama
7701,comedy
1372,drama
8268,drama
3078,drama
1252,drama
5231,drama
3411,drama
8099,action
8249,horror
10372,comedy
7695,drama
10343,drama
9864,comedy
1461,crime
8168,horror
2042,drama
8025,comedy
1685,drama
10074,thriller
2837,crime
9779,romance
8717,horror
5595,thriller
6926,adventure
8819,drama
4541,thriller
5873,comedy
4997,comedy
3383,western
2028,drama
404,romance
2942,drama
6074,drama
6966,drama
3880,horror
9121,drama
2558,comedy
3243,horror
46,thriller
6374,comedy
9114,western
3181,thriller
9715,drama
1703,drama
293,comedy
10102,thriller
2774,horror
7406,drama
1871,drama
7786,drama
2847,comedy
10186,comedy
7638,crime
7097,comedy
2537,drama
5844,action
4083,adventure
9046,comedy
2488,crime
4765,drama
5413,drama
10332,drama
850,drama
2447,action
1431,drama
2827,horror
8412,drama
1098,comedy
9652,crime
9435,comedy
2776,western
4761,romance
8970,comedy
8298,drama
5664,romance
1230,comedy
4494,comedy
1919,thriller
8810,comedy
398,drama
9341,comedy
5081,drama
5899,comedy
6709,drama
5429,comedy
5110,comedy
8277,western
2698,comedy
8752,action
6768,western
7941,romance
8444,comedy
10358,drama
577,western
4696,drama
5131,drama
3459,drama
1247,horror
10619,comedy
81,drama
6252,horror
2272,comedy
3254,horror
4602,thriller
6089,comedy
969,drama
3203,drama
9806,comedy
10091,thriller
4746,drama
2065,drama
10370,comedy
816,drama
5531,drama
3199,comedy
4239,romance
3369,horror
10219,comedy
4301,romance
8166,action
7176,comedy
10472,comedy
747,adventure
7718,horror
4576,adventure
10491,drama
3930,comedy
8231,drama
3297,comedy
3658,drama
1460,comedy
1996,comedy
5508,horror
2629,comedy
4685,comedy
6110,drama
4554,horror
8844,drama
4917,romance
438,adventure
545,thriller
141,drama
9785,drama
995,thriller
4051,drama
8346,drama
7851,action
7374,comedy
280,horror
20,drama
6153,comedy
1962,comedy
10057,drama
4282,western
4343,comedy
1258,drama
9275,comedy
1004,horror
5525,comedy
10421,drama
1505,western
7417,drama
7872,horror
6508,adventure
3471,western
8228,horror
6777,comedy
5573,drama
4052,horror
4211,romance
7918,horror
7253,action
3787,comedy
9898,action
1340,drama
3283,drama
7743,drama
9106,romance
7895,western
2545,drama
2909,action
5009,comedy
1085,comedy
3547,adventure
3315,western
7355,comedy
5021,comedy
7492,western
414,comedy
8028,comedy
9673,comedy
3740,drama
1046,horror
6729,thriller
2237,drama
2116,drama
8611,comedy
6771,comedy
2682,drama
8702,western
8978,thriller
4814,comedy
6504,thriller
836,drama
1480,adventure
6554,comedy
7908,romance
1346,comedy
6928,drama
3988,drama
1335,horror
5905,comedy
716,comedy
6106,action
4720,comedy
6155,drama
2026,drama
5765,drama
5497,crime
5568,comedy
10412,drama
3840,comedy
3947,comedy
1261,drama
2017,action
9964,comedy
4851,crime
528,adventure
2712,comedy
1590,drama
4421,comedy
310,comedy
4779,horror
10018,comedy
903,drama
6297,action
7281,crime
2300,action
4429,comedy
2810,drama
814,horror
2649,adventure
6849,drama
3600,comedy
6460,drama
3120,drama
8585,drama
4413,horror
10677,drama
104,western
9986,horror
1183,comedy
2121,romance
135,horror
10231,drama
2282,drama
7561,drama
1073,horror
8333,drama
8136,comedy
4929,horror
6765,drama
301,drama
6188,comedy
10500,romance
9263,horror
361,drama
4021,drama
8201,comedy
6481,drama
410,horror
2533,comedy
8122,drama
4030,drama
10201,western
10603,horror
8515,drama
9821,drama
6559,comedy
10653,action
6150,crime
557,comedy
3663,comedy
6133,drama
8833,action
6,western
7130,romance
4091,adventure
2209,drama
4148,drama
550,drama
2505,comedy
10106,action
7172,thriller
1568,comedy
9933,romance
8781,comedy
8608,romance
4112,drama
3208,drama
1374,comedy
905,action
2612,comedy
4547,horror
10638,thriller
5318,comedy
7346,comedy
1942,romance
5800,drama
15,drama
7152,drama
3496,comedy
9547,drama
2879,drama
4885,thriller
8660,thriller
6623,action
6471,drama
224,drama
6752,romance
2181,comedy
7042,drama
9568,comedy
7715,western
6918,comedy
6124,horror
5381,horror
3286,drama
9459,horror
8549,drama
6598,thriller
7623,horror
3352,comedy
9837,western
2602,western
6795,comedy
753,drama
5214,comedy
4605,drama
2955,comedy
3101,drama
3651,drama
7856,drama
4556,drama
5493,romance
1381,action
8182,comedy
5049,drama
11,comedy
3377,action
901,romance
890,comedy
1619,drama
10033,horror
1465,horror
3323,drama
10000,adventure
8012,comedy
5320,romance
62,crime
2364,action
9141,horror
5166,comedy
3295,horror
7057,crime
7555,comedy
9422,thriller
8387,drama
8075,drama
851,drama
5692,drama
849,drama
1521,western
8661,drama
825,crime
10004,drama
853,comedy
3876,drama
5317,drama
6328,drama
6624,comedy
8793,drama
8170,thriller
6358,drama
5854,comedy
501,horror
8359,crime
2659,drama
10674,crime
9521,romance
166,drama
4182,romance
3724,romance
2306,comedy
3859,comedy
10140,drama
4558,comedy
8113,comedy
1897,romance
1119,drama
222,drama
9789,drama
1312,romance
6566,horror
421,comedy
9535,action
3049,horror
8634,horror
10516,action
7987,comedy
4264,comedy
10046,romance
2239,drama
7579,comedy
5954,thriller
8656,drama
2554,comedy
6706,drama
8533,thriller
1824,thriller
3313,comedy
1232,western
108,comedy
6786,horror
3016,thriller
6434,drama
10290,thriller
2244,drama
7926,horror
5339,comedy
1699,drama
7992,drama
7369,thriller
5468,drama
2637,crime
2070,horror
9845,action
5183,comedy
8954,drama
8912,western
9865,drama
3249,crime
163,drama
8133,romance
3637,crime
1828,drama
4057,comedy
4986,drama
8909,drama
9552,horror
10314,crime
10496,comedy
8032,comedy
8033,drama
10356,drama
1315,comedy
10668,drama
5698,action
3172,drama
10192,romance
368,drama
3311,drama
10,romance
5469,horror
9352,drama
1272,drama
5351,western
6726,drama
2888,romance
4133,drama
764,comedy
627,thriller
2217,drama
3561,drama
608,drama
8535,drama
889,romance
9584,western
3395,comedy
2162,comedy
1300,comedy
2610,comedy
7781,crime
8430,drama
7348,drama
9131,romance
1197,comedy
9139,drama
8594,drama
9142,drama
9927,drama
5431,comedy
1531,romance
6477,comedy
8172,drama
5511,western
6221,comedy
3045,comedy
7973,western
6206,drama
9937,romance
7801,crime
5860,horror
6289,comedy
234,western
6322,comedy
9527,drama
6379,drama
4475,drama
3864,comedy
7831,drama
5579,comedy
8269,romance
662,drama
9839,comedy
5054,adventure
5185,drama
307,drama
5536,horror
10012,comedy
433,drama
1492,drama
8230,western
4950,drama
7504,drama
5276,comedy
282,action
5123,horror
6575,action
285,crime
4221,drama
5919,drama
3278,comedy
9362,drama
4603,romance
2169,comedy
8942,comedy
5354,horror
10101,drama
5908,drama
1391,western
227,comedy
1132,drama
7221,drama
6429,drama
9526,thriller
2707,drama
8139,romance
9432,comedy
456,comedy
4262,comedy
2976,drama
7415,crime
3321,drama
7105,comedy
7538,thriller
3118,action
2081,comedy
333,drama
2316,drama
4256,comedy
2685,romance
5779,action
1318,adventure
6832,thriller
6326,action
4694,drama
4232,drama
9330,romance
133,comedy
8882,thriller
5301,drama
7342,adventure
10319,drama
3594,drama
2962,thriller
40,comedy
2366,horror
3028,thriller
7624,horror
2295,romance
10209,comedy
6066,drama
5073,adventure
1885,drama
1869,action
10429,adventure
3472,comedy
691,horror
7148,comedy
1449,western
4078,action
5772,romance
5775,horror
1948,action
7740,comedy
1138,crime
3856,drama
1545,drama
7356,comedy
4867,action
262,drama
8311,horror
305,comedy
10468,thriller
5570,drama
4479,drama
339,horror
3539,drama
2838,comedy
1355,drama
2154,drama
31,drama
5685,drama
5684,comedy
1508,adventure
4647,comedy
1736,horror
4826,thriller
9168,action
8232,drama
10113,western
10481,horror
3983,drama
7928,adventure
6218,comedy
9024,comedy
7707,comedy
4895,action
8345,comedy
8384,drama
5369,action
5373,drama
6299,drama
6325,comedy
2357,drama
2843,crime
5386,comedy
7527,action
5277,drama
459,western
3721,comedy
6161,comedy
3713,drama
7893,drama
4231,comedy
9723,action
3449,comedy
445,western
6507,drama
6380,crime
8413,drama
251,adventure
4535,comedy
629,romance
5240,drama
2865,drama
1342,comedy
7592,comedy
7128,drama
10153,western
9629,comedy
1873,drama
5038,action
2897,drama
2033,comedy
7615,comedy
7290,adventure
382,drama
4300,comedy
8832,crime
4670,drama
506,drama
880,action
3531,drama
10070,adventure
9941,western
10036,western
8088,horror
10053,drama
1125,drama
8496,action
4615,action
5360,drama
7673,drama
566,drama
10239,drama
992,comedy
7931,crime
5526,drama
8100,western
7998,comedy
9273,western
3256,drama
177,thriller
3189,comedy
3506,drama
3805,comedy
6751,horror
8741,horror
7237,action
7516,western
6687,comedy
188,comedy
10512,comedy
1410,comedy
7867,drama
9215,drama
3487,drama
7674,drama
9412,romance
5040,horror
7268,drama
9660,drama
8769,horror
8199,drama
5147,adventure
8365,drama
7612,romance
2314,horror
3582,crime
10563,adventure
5420,adventure
8065,comedy
7437,drama
8420,romance
974,drama
9515,comedy
10049,drama
722,horror
4808,thriller
5805,horror
7385,adventure
9132,comedy
6178,action
2292,drama
4029,adventure
1319,drama
10234,drama
6051,comedy
2911,adventure
7622,drama
2039,adventure
4400,comedy
6534,thriller
8855,horror
4383,comedy
4625,action
10248,action
101,drama
5975,comedy
7484,crime
7065,comedy
67,comedy
2506,comedy
7875,drama
3884,action
7569,drama
2365,drama
2388,comedy
2238,drama
5593,horror
3097,comedy
5426,drama
6067,comedy
4844,drama
6021,drama
2979,drama
2289,comedy
5641,drama
3815,drama
5502,drama
7041,comedy
9885,action
6632,comedy
6872,crime
3659,action
3938,comedy
4295,action
348,comedy
303,action
9355,drama
1775,drama
917,romance
4663,comedy
5606,comedy
5866,drama
246,comedy
4404,drama
2946,horror
2379,romance
6368,horror
6679,drama
3963,comedy
8222,comedy
3517,drama
1364,drama
10124,comedy
4263,action
652,romance
6723,drama
2882,comedy
3147,romance
9278,western
3897,drama
4457,comedy
8613,thriller
8757,crime
2873,action
9616,comedy
4511,drama
215,horror
4207,drama
6636,western
6314,romance
7396,drama
2377,drama
10362,adventure
1928,crime
6510,romance
5473,drama
4614,comedy
4631,action
5810,romance
3964,horror
8699,drama
1446,drama
10543,comedy
7257,drama
4881,drama
2311,horror
7457,comedy
5116,comedy
7518,drama
2281,romance
7924,thriller
6837,western
616,drama
1957,action
2173,western
1031,comedy
9397,crime
10614,drama
700,comedy
9683,romance
4367,drama
1971,drama
3277,western
8347,drama
5161,comedy
5586,comedy
9112,comedy
569,comedy
8758,horror
9155,drama
4068,action
1387,drama
9810,western
4517,romance
8763,drama
10109,drama
6343,crime
1475,action
9775,thriller
9005,comedy
3117,western
789,action
2688,comedy
9680,comedy
9914,horror
1415,thriller
7649,comedy
1811,romance
9708,adventure
648,drama
5378,western
8206,romance
6250,horror
1593,drama
4627,comedy
9489,drama
6750,comedy
8240,drama
2008,drama
208,horror
7724,comedy
5648,comedy
4579,drama
3676,thriller
7648,adventure
7949,drama
27,drama
3686,drama
6185,action
3998,drama
4235,drama
6537,comedy
2945,action
10110,comedy
3200,horror
6569,comedy
3080,thriller
1030,comedy
6186,thriller
2619,comedy
8952,comedy
8267,romance
10020,drama
3593,drama
7607,action
129,drama
10150,comedy
3511,comedy
1760,horror
2132,drama
219,drama
8308,drama
6728,drama
6456,comedy
6142,drama
5657,drama
2492,thriller
514,adventure
6399,comedy
1829,romance
1754,drama
1012,western
449,horror
9890,action
9575,drama
3174,romance
8287,drama
3171,comedy
270,drama
8428,thriller
9028,drama
3791,drama
7995,drama
6475,drama
2692,comedy
4728,drama
5058,horror
4988,action
600,horror
5861,thriller
5061,drama
2072,drama
9774,thriller
7275,comedy
7226,comedy
10539,romance
5622,drama
3212,action
10520,comedy
8026,comedy
10477,drama
2700,action
3252,drama
2746,adventure
9445,action
8227,drama
341,western
1946,comedy
9802,drama
9044,drama
2465,thriller
4852,drama
9681,drama
8472,drama
7310,drama
8339,action
2104,drama
1256,comedy
3481,thriller
2293,romance
10400,comedy
1520,horror
1739,adventure
10427,horror
1436,action
9591,drama
2584,action
10199,drama
7585,romance
4131,drama
8878,comedy
7012,comedy
679,thriller
4912,comedy
8618,comedy
721,drama
8340,drama
3294,western
2740,horror
9571,drama
7137,drama
4675,comedy
1506,action
5296,drama
8351,horror
9291,drama
3641,western
10422,drama
6722,drama
5246,crime
2036,drama
776,drama
8499,drama
1145,comedy
6219,thriller
6079,drama
2470,comedy
3299,comedy
4364,drama
5340,comedy
3660,western
2362,comedy
3505,comedy
3661,drama
9876,action
2553,drama
509,action
1886,drama
5063,horror
9235,drama
3218,drama
2713,comedy
871,drama
2078,drama
1204,drama
7583,drama
5833,drama
1396,drama
10524,drama
3917,drama
5048,drama
10590,thriller
4841,comedy
9897,thriller
5341,horror
7762,adventure
794,drama
1420,action
10532,drama
8983,comedy
7643,comedy
6274,thriller
9448,comedy
8179,adventure
379,horror
6630,comedy
743,drama
7897,horror
5184,action
384,comedy
10611,drama
3373,comedy
1285,comedy
9741,horror
1228,romance
8388,thriller
6140,thriller
8604,comedy
482,comedy
6627,drama
8811,romance
8694,crime
8705,comedy
9959,drama
4872,drama
989,drama
6924,romance
7590,comedy
10009,comedy
7279,comedy
8562,comedy
9553,adventure
7144,drama
6149,comedy
2274,horror
6615,drama
8046,western
8947,drama
2724,comedy
4620,action
10017,drama
8652,drama
7815,drama
7328,western
10660,drama
6702,thriller
3631,comedy
7386,drama
1070,action
5300,comedy
8283,drama
740,drama
6044,drama
6670,comedy
3776,drama
10535,western
6025,comedy
9335,comedy
42,horror
5894,drama
1369,drama
3945,western
5398,action
5138,thriller
1224,comedy
3036,drama
1533,action
9668,drama
9030,romance
4179,western
5145,action
9050,drama
8140,drama
10335,drama
2690,comedy
4431,drama
1683,horror
9639,action
1468,comedy
9365,horror
2126,thriller
3691,drama
8839,drama
10554,drama
2297,drama
1287,drama
4464,comedy
2611,horror
8160,romance
1303,horror
5446,action
4650,romance
4454,horror
2960,crime
560,romance
9763,horror
2576,drama
10433,horror
5463,romance
9735,comedy
3104,horror
7083,drama
609,drama
5547,comedy
1627,crime
5764,horror
909,adventure
5368,romance
8317,crime
3065,comedy
1907,comedy
6692,romance
8502,crime
9219,comedy
9103,action
4590,comedy
6470,drama
9180,romance
2027,comedy
999,comedy
830,action
8777,crime
429,romance
4656,action
10549,comedy
8601,romance
7068,crime
82,drama
442,drama
10545,comedy
5687,drama
4178,drama
10167,action
6899,thriller
953,drama
9364,drama
10092,horror
4595,drama
6372,horror
2269,comedy
2642,comedy
1441,drama
9904,adventure
2996,romance
796,drama
10279,comedy
1413,drama
7405,drama
4578,western
5546,drama
4633,comedy
9778,action
6350,drama
3576,action
2765,drama
214,horror
1227,thriller
8069,horror
7722,comedy
4482,thriller
3866,thriller
6815,drama
2007,comedy
10451,drama
9470,comedy
